age,age_group,job,marital,education,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,td_enroll
59,Boomer,retired,married,secondary,1341,no,no,cellular,154,2,97,1,other,no
41,GenX,admin.,divorced,secondary,270,yes,no,cellular,143,1,336,1,failure,no
40,GenX,self-employed,married,secondary,31,yes,no,cellular,174,2,147,6,failure,no
53,Boomer,entrepreneur,divorced,tertiary,81,yes,no,cellular,178,5,352,3,failure,no
45,GenX,management,married,tertiary,-61,no,no,cellular,90,5,172,1,failure,no
32,Millennial,management,single,secondary,-119,yes,no,cellular,231,1,370,1,other,no
34,Millennial,technician,married,secondary,-228,yes,no,cellular,187,3,332,3,other,no
40,GenX,management,married,tertiary,378,yes,yes,cellular,260,1,268,2,failure,no
47,GenX,admin.,divorced,tertiary,846,yes,no,cellular,85,2,370,2,failure,no
26,Millennial,services,single,secondary,5533,yes,no,cellular,582,2,283,4,failure,no
31,Millennial,entrepreneur,single,tertiary,544,no,yes,cellular,401,2,8,3,other,no
31,Millennial,admin.,single,secondary,78,yes,no,cellular,360,1,370,1,other,no
47,GenX,unemployed,married,secondary,3533,yes,no,cellular,319,1,100,2,failure,no
56,Boomer,blue-collar,married,primary,284,no,yes,telephone,124,4,204,4,failure,no
34,Millennial,technician,single,secondary,1259,yes,no,cellular,379,2,169,1,failure,no
40,GenX,technician,single,secondary,3,yes,yes,cellular,154,1,305,9,failure,no
32,Millennial,admin.,single,secondary,4344,yes,no,cellular,79,2,118,3,failure,no
35,GenX,services,single,secondary,544,yes,no,cellular,91,1,345,2,failure,no
34,Millennial,admin.,married,secondary,1551,yes,yes,cellular,188,2,82,4,other,no
37,GenX,blue-collar,married,secondary,-251,yes,no,cellular,146,3,370,1,failure,no
34,Millennial,blue-collar,married,secondary,-349,yes,no,cellular,208,1,365,1,failure,no
41,GenX,admin.,single,secondary,2002,yes,no,cellular,172,2,350,1,failure,no
40,GenX,services,divorced,secondary,282,yes,no,cellular,240,1,300,1,failure,no
46,GenX,self-employed,single,secondary,526,no,no,cellular,326,1,96,3,success,no
31,Millennial,admin.,single,secondary,270,no,no,cellular,176,1,200,2,success,no
49,GenX,entrepreneur,single,secondary,5802,no,no,cellular,175,3,104,2,success,no
37,GenX,blue-collar,divorced,secondary,719,yes,no,cellular,118,1,365,1,failure,no
50,GenX,blue-collar,married,secondary,173,yes,no,cellular,7,5,342,15,other,no
24,Millennial,admin.,single,tertiary,0,yes,no,cellular,89,1,103,2,success,no
32,Millennial,technician,married,secondary,4,no,no,cellular,145,2,260,4,failure,no
43,GenX,blue-collar,married,primary,-25,yes,no,cellular,254,4,365,2,failure,no
39,GenX,technician,single,tertiary,54,yes,no,cellular,204,2,248,12,failure,no
49,GenX,management,divorced,secondary,1598,yes,no,cellular,76,2,348,1,failure,no
47,GenX,blue-collar,married,secondary,71,yes,no,cellular,170,1,370,1,failure,no
53,Boomer,blue-collar,married,secondary,1797,yes,no,cellular,128,3,94,5,other,no
40,GenX,unemployed,married,secondary,270,yes,no,cellular,255,2,345,1,failure,no
37,GenX,services,divorced,secondary,726,yes,no,cellular,136,2,362,2,other,no
26,Millennial,technician,single,tertiary,172,no,yes,telephone,21,1,140,4,other,no
41,GenX,management,divorced,tertiary,3355,no,no,cellular,181,2,500,1,failure,no
39,GenX,management,divorced,tertiary,547,yes,no,cellular,317,2,260,4,failure,no
31,Millennial,self-employed,married,secondary,581,yes,no,cellular,303,3,174,3,failure,no
63,Boomer,retired,married,unknown,1849,no,no,cellular,125,6,177,2,failure,no
32,Millennial,technician,married,secondary,367,yes,no,cellular,214,2,276,3,failure,no
28,Millennial,management,married,secondary,3,yes,no,cellular,112,2,24,2,other,no
55,Boomer,management,divorced,tertiary,2625,yes,no,cellular,286,1,252,3,failure,no
69,Boomer,housemaid,married,primary,1080,no,no,cellular,197,2,118,2,failure,no
34,Millennial,blue-collar,single,primary,464,yes,no,cellular,173,1,299,2,other,no
45,GenX,services,divorced,primary,523,no,no,telephone,380,4,371,4,other,no
46,GenX,blue-collar,married,secondary,130,yes,no,cellular,106,1,349,1,failure,no
40,GenX,admin.,married,secondary,3126,yes,no,cellular,186,2,90,5,failure,no
45,GenX,blue-collar,married,secondary,1778,yes,no,cellular,41,1,251,5,failure,no
45,GenX,technician,married,secondary,1415,yes,no,cellular,483,1,116,1,failure,no
30,Millennial,blue-collar,married,secondary,578,yes,yes,cellular,71,2,317,1,failure,no
33,Millennial,blue-collar,married,primary,359,yes,yes,cellular,130,1,148,1,failure,no
53,Boomer,blue-collar,divorced,secondary,1912,yes,yes,cellular,210,1,253,2,failure,no
29,Millennial,admin.,single,secondary,2768,yes,no,cellular,69,1,241,4,failure,no
47,GenX,services,married,secondary,216,yes,no,cellular,104,3,371,2,failure,no
36,GenX,technician,married,secondary,1345,yes,no,cellular,82,1,172,3,failure,no
41,GenX,entrepreneur,married,secondary,-1882,yes,no,cellular,17,5,151,2,other,no
25,Millennial,services,single,secondary,-371,yes,no,cellular,147,2,347,3,other,no
45,GenX,technician,married,tertiary,115,no,no,cellular,147,1,194,1,other,no
34,Millennial,management,single,tertiary,6707,yes,no,cellular,16,3,154,4,other,no
53,Boomer,technician,married,secondary,65,no,no,cellular,99,1,92,2,failure,no
49,GenX,management,divorced,tertiary,557,yes,no,cellular,145,1,223,5,failure,no
48,GenX,management,single,tertiary,8106,no,no,unknown,125,1,111,3,failure,no
48,GenX,technician,married,tertiary,2,no,no,cellular,165,5,6,3,other,no
32,Millennial,services,single,secondary,-341,no,no,cellular,339,1,345,3,failure,no
42,GenX,blue-collar,married,secondary,4900,yes,no,telephone,231,1,284,2,failure,no
53,Boomer,blue-collar,single,secondary,1442,no,no,telephone,137,8,188,2,other,no
28,Millennial,services,single,secondary,1820,yes,no,cellular,134,2,203,1,success,no
31,Millennial,services,single,secondary,900,yes,no,cellular,321,2,190,4,other,no
32,Millennial,blue-collar,single,secondary,3201,yes,no,cellular,98,1,178,5,failure,no
32,Millennial,blue-collar,single,secondary,33,yes,no,cellular,125,1,368,4,failure,no
39,GenX,technician,single,secondary,300,no,no,cellular,315,6,394,1,failure,no
26,Millennial,unemployed,single,secondary,771,no,no,cellular,113,1,109,1,failure,no
33,Millennial,services,married,secondary,4789,yes,yes,cellular,220,1,339,4,failure,no
34,Millennial,management,married,tertiary,1674,yes,no,cellular,113,1,210,7,failure,no
70,Boomer,retired,married,primary,324,no,no,cellular,78,1,96,7,success,no
33,Millennial,services,married,secondary,255,yes,yes,cellular,588,2,184,2,failure,no
32,Millennial,admin.,single,secondary,3950,yes,no,cellular,232,1,178,1,success,no
31,Millennial,admin.,married,secondary,3052,yes,yes,cellular,115,2,177,2,failure,no
29,Millennial,management,married,tertiary,246,yes,no,cellular,61,1,265,1,failure,no
46,GenX,management,single,tertiary,334,yes,no,telephone,36,6,90,2,other,no
47,GenX,housemaid,married,secondary,3940,yes,no,cellular,171,2,96,5,success,no
31,Millennial,services,single,secondary,481,yes,no,cellular,106,2,183,2,failure,no
55,Boomer,management,married,tertiary,1402,yes,no,cellular,125,2,175,1,failure,no
26,Millennial,student,single,tertiary,2,no,no,cellular,121,1,102,2,failure,no
54,Boomer,blue-collar,married,secondary,506,yes,no,cellular,172,2,104,2,failure,no
36,GenX,blue-collar,married,secondary,89,yes,no,cellular,62,6,366,2,failure,no
34,Millennial,services,married,secondary,-333,yes,no,cellular,218,4,285,5,failure,no
33,Millennial,blue-collar,married,primary,158,yes,no,cellular,110,1,264,4,failure,no
58,Boomer,admin.,divorced,secondary,3058,yes,no,telephone,114,1,368,1,failure,no
79,Boomer,retired,married,secondary,909,no,no,cellular,114,1,95,1,other,no
36,GenX,management,married,secondary,1160,yes,no,cellular,56,1,323,3,failure,no
56,Boomer,admin.,married,unknown,2038,no,no,cellular,405,1,305,1,success,no
73,Boomer,retired,married,secondary,2850,no,no,cellular,157,2,28,5,failure,no
24,Millennial,blue-collar,single,secondary,525,yes,no,cellular,253,1,332,1,failure,no
30,Millennial,services,married,tertiary,1019,no,no,cellular,155,1,234,1,other,no
30,Millennial,blue-collar,single,primary,105,yes,no,cellular,131,1,265,1,failure,no
34,Millennial,technician,single,secondary,105,yes,no,cellular,146,2,171,3,failure,no
51,Boomer,entrepreneur,married,secondary,0,yes,no,cellular,158,1,300,2,failure,no
29,Millennial,unemployed,married,secondary,687,no,no,cellular,309,2,88,6,other,no
33,Millennial,blue-collar,married,secondary,4996,yes,no,cellular,15,9,363,2,failure,no
56,Boomer,management,married,tertiary,73,yes,no,cellular,122,1,368,2,failure,no
44,GenX,admin.,divorced,secondary,738,yes,no,cellular,55,1,171,8,failure,no
31,Millennial,admin.,single,secondary,554,yes,no,cellular,80,1,6,1,failure,no
34,Millennial,services,married,secondary,1553,yes,no,cellular,6,6,328,8,failure,no
34,Millennial,management,single,tertiary,8038,yes,no,cellular,29,3,152,1,failure,no
70,Boomer,management,married,secondary,4,no,no,cellular,511,5,125,4,failure,no
37,GenX,blue-collar,married,primary,240,yes,no,cellular,259,1,370,2,other,no
27,Millennial,housemaid,single,tertiary,979,yes,no,cellular,272,4,357,1,other,no
39,GenX,management,single,tertiary,968,yes,no,cellular,59,1,258,6,failure,no
48,GenX,management,married,tertiary,370,yes,no,cellular,134,2,169,2,other,no
33,Millennial,management,married,tertiary,22867,yes,no,cellular,73,1,440,2,failure,no
49,GenX,unemployed,married,secondary,13818,no,no,cellular,201,1,113,2,failure,no
32,Millennial,admin.,married,secondary,413,yes,no,cellular,95,3,341,2,failure,no
30,Millennial,admin.,single,secondary,818,yes,yes,cellular,66,1,346,1,failure,no
56,Boomer,entrepreneur,divorced,primary,29,no,no,cellular,52,2,227,1,failure,no
61,Boomer,admin.,married,unknown,1088,yes,no,cellular,254,1,359,1,failure,no
44,GenX,blue-collar,married,secondary,545,yes,no,cellular,122,3,136,1,failure,no
36,GenX,services,single,secondary,568,yes,no,cellular,140,3,364,2,failure,no
28,Millennial,admin.,married,tertiary,174,yes,yes,cellular,56,1,184,2,failure,no
45,GenX,management,married,tertiary,0,yes,no,cellular,469,2,342,1,failure,no
26,Millennial,management,single,tertiary,4683,yes,no,cellular,334,2,180,1,failure,no
46,GenX,technician,married,tertiary,43,yes,no,telephone,162,3,2,7,other,no
52,Boomer,management,married,tertiary,1065,yes,yes,cellular,224,2,175,1,failure,no
33,Millennial,blue-collar,married,secondary,2254,yes,no,cellular,130,1,148,1,failure,no
47,GenX,self-employed,married,tertiary,-80,yes,no,cellular,150,3,270,2,failure,no
42,GenX,admin.,married,secondary,1535,yes,no,cellular,121,1,108,2,failure,no
36,GenX,entrepreneur,married,secondary,24,yes,no,cellular,88,1,154,2,failure,no
51,Boomer,technician,single,tertiary,11222,yes,no,cellular,126,2,171,7,failure,no
28,Millennial,services,single,secondary,102,no,no,cellular,64,1,89,3,other,no
33,Millennial,blue-collar,married,secondary,-63,yes,no,cellular,126,2,350,1,failure,no
56,Boomer,management,married,tertiary,2366,yes,yes,cellular,538,2,188,4,failure,no
46,GenX,blue-collar,married,primary,665,no,no,cellular,89,4,235,2,failure,no
33,Millennial,management,divorced,tertiary,525,yes,yes,cellular,260,1,281,1,other,no
55,Boomer,technician,married,tertiary,639,yes,no,telephone,992,5,370,3,other,no
28,Millennial,admin.,single,tertiary,313,no,yes,cellular,461,2,326,4,failure,no
35,GenX,technician,single,secondary,-89,yes,no,cellular,75,1,368,1,failure,no
54,Boomer,management,divorced,tertiary,427,yes,yes,cellular,85,2,231,2,other,no
44,GenX,management,single,secondary,-228,yes,yes,cellular,38,1,362,2,failure,no
36,GenX,blue-collar,married,secondary,402,no,yes,cellular,86,2,154,1,failure,no
37,GenX,technician,married,secondary,83,yes,no,cellular,68,1,363,1,failure,no
42,GenX,admin.,divorced,secondary,2397,yes,no,cellular,239,2,320,2,failure,no
64,Boomer,housemaid,married,primary,768,no,no,cellular,250,2,182,1,success,no
41,GenX,technician,single,tertiary,-89,yes,no,cellular,195,4,251,4,failure,no
39,GenX,blue-collar,married,secondary,1419,yes,no,cellular,9,12,349,1,other,no
23,Millennial,student,single,secondary,287,no,no,telephone,700,3,180,1,other,no
49,GenX,services,married,secondary,4300,yes,yes,cellular,134,1,256,6,failure,no
30,Millennial,blue-collar,single,unknown,694,yes,yes,cellular,599,1,306,4,success,no
73,Boomer,retired,married,primary,9160,no,no,cellular,516,2,90,3,other,no
38,GenX,entrepreneur,married,secondary,157,no,yes,cellular,57,11,366,1,other,no
57,Boomer,blue-collar,divorced,primary,5041,yes,no,cellular,284,1,336,1,failure,no
31,Millennial,blue-collar,married,secondary,1716,yes,no,cellular,542,2,340,2,other,no
48,GenX,management,married,tertiary,3494,no,no,cellular,145,3,97,1,other,no
53,Boomer,admin.,married,secondary,109,no,no,telephone,431,1,120,1,success,no
35,GenX,entrepreneur,married,tertiary,129,yes,no,cellular,231,3,151,5,other,no
27,Millennial,blue-collar,married,secondary,30,no,yes,cellular,110,1,334,4,other,no
29,Millennial,blue-collar,single,primary,722,yes,no,cellular,78,1,359,1,failure,no
59,Boomer,retired,married,secondary,2291,no,yes,cellular,190,1,128,3,failure,no
35,GenX,technician,married,tertiary,1526,yes,no,cellular,236,2,217,4,failure,no
46,GenX,technician,married,secondary,278,yes,no,cellular,207,1,306,1,failure,no
45,GenX,management,married,tertiary,2363,no,no,cellular,125,1,2,1,other,no
53,Boomer,self-employed,married,secondary,-488,yes,no,cellular,207,1,342,1,failure,no
31,Millennial,unemployed,single,secondary,315,no,no,cellular,130,1,2,1,other,no
32,Millennial,services,married,secondary,1844,yes,yes,cellular,158,4,201,6,failure,no
52,Boomer,self-employed,married,secondary,371,yes,no,telephone,50,1,208,1,other,no
36,GenX,management,divorced,tertiary,36,yes,no,cellular,227,1,261,6,failure,no
33,Millennial,management,married,tertiary,113,yes,no,cellular,145,2,172,13,other,no
45,GenX,management,married,tertiary,3857,yes,no,cellular,425,2,190,1,failure,no
43,GenX,blue-collar,married,secondary,117,yes,no,cellular,73,1,370,1,failure,no
38,GenX,blue-collar,married,secondary,395,yes,no,cellular,83,1,367,2,failure,no
37,GenX,management,married,tertiary,900,yes,no,cellular,155,1,357,2,failure,no
44,GenX,technician,married,tertiary,184,yes,yes,cellular,653,3,8,2,other,no
54,Boomer,management,single,tertiary,2081,no,no,cellular,395,2,108,1,failure,no
32,Millennial,management,married,tertiary,3154,no,no,cellular,96,2,150,2,failure,no
31,Millennial,management,single,tertiary,6495,no,no,cellular,383,2,35,3,failure,no
36,GenX,technician,married,tertiary,-290,yes,yes,cellular,150,1,189,3,failure,no
59,Boomer,services,married,primary,1562,yes,no,telephone,471,2,270,1,other,no
40,GenX,technician,divorced,secondary,16,yes,no,telephone,34,12,347,5,other,no
40,GenX,blue-collar,single,primary,1530,yes,no,cellular,8,3,315,1,failure,no
46,GenX,blue-collar,married,secondary,942,no,no,cellular,240,3,119,2,failure,no
47,GenX,technician,divorced,tertiary,405,yes,no,cellular,236,1,260,1,failure,no
35,GenX,management,married,tertiary,2461,no,no,cellular,205,2,81,4,other,no
54,Boomer,management,divorced,tertiary,0,yes,no,cellular,199,1,297,3,failure,no
45,GenX,blue-collar,married,secondary,54,yes,no,cellular,279,1,367,1,failure,no
82,Boomer,retired,divorced,primary,0,no,no,cellular,381,3,295,1,failure,no
27,Millennial,services,married,secondary,311,yes,no,cellular,50,1,352,1,failure,no
34,Millennial,blue-collar,married,secondary,856,yes,no,cellular,470,1,150,5,other,no
56,Boomer,technician,single,tertiary,-528,no,no,cellular,290,2,184,2,failure,no
52,Boomer,management,married,tertiary,1295,yes,no,cellular,121,1,123,1,other,no
33,Millennial,admin.,married,secondary,1077,yes,no,cellular,432,3,374,3,other,no
36,GenX,entrepreneur,married,tertiary,280,yes,no,cellular,252,1,351,1,failure,no
35,GenX,technician,divorced,secondary,2823,yes,no,cellular,102,4,96,2,failure,no
44,GenX,blue-collar,married,secondary,466,yes,yes,cellular,158,5,350,1,other,no
38,GenX,technician,single,secondary,884,yes,yes,cellular,295,1,111,2,failure,no
47,GenX,admin.,married,secondary,120,yes,no,telephone,18,6,365,11,failure,no
33,Millennial,services,married,secondary,554,yes,no,cellular,162,2,258,1,other,no
39,GenX,blue-collar,married,primary,467,yes,no,cellular,7,5,285,30,other,no
30,Millennial,management,married,tertiary,805,no,no,cellular,134,3,194,1,failure,no
37,GenX,services,married,secondary,184,yes,no,cellular,53,1,348,3,failure,no
31,Millennial,blue-collar,single,secondary,648,yes,yes,cellular,153,1,347,1,failure,no
38,GenX,management,married,tertiary,-120,yes,no,cellular,148,1,367,2,failure,no
48,GenX,services,married,secondary,0,yes,no,cellular,146,1,267,1,failure,no
40,GenX,services,divorced,secondary,1062,yes,no,cellular,389,2,299,4,failure,no
39,GenX,services,married,primary,324,yes,no,cellular,340,2,312,4,failure,no
41,GenX,blue-collar,married,primary,1461,yes,no,cellular,290,1,165,2,success,no
31,Millennial,technician,single,secondary,579,yes,yes,cellular,469,3,322,15,other,no
31,Millennial,services,single,secondary,187,yes,no,cellular,241,1,347,1,failure,no
37,GenX,blue-collar,married,secondary,539,yes,yes,cellular,147,3,347,2,failure,no
36,GenX,technician,single,secondary,7503,yes,no,telephone,193,1,335,1,failure,no
53,Boomer,blue-collar,married,unknown,960,no,yes,unknown,180,1,687,2,other,no
42,GenX,admin.,married,secondary,641,no,no,cellular,111,1,1,1,other,no
40,GenX,admin.,married,secondary,3126,yes,no,cellular,110,3,232,2,failure,no
33,Millennial,management,married,tertiary,2044,yes,no,cellular,102,3,177,1,failure,no
49,GenX,management,married,tertiary,6613,no,no,cellular,106,1,155,3,failure,no
40,GenX,services,married,secondary,695,yes,no,cellular,270,1,348,10,failure,no
37,GenX,self-employed,married,primary,90,yes,no,telephone,39,1,363,2,failure,no
31,Millennial,services,married,secondary,2423,yes,yes,cellular,88,3,362,1,other,no
